Tibialis Anterior (%),Gastrocnemius Medialis (%),Gastrocnemius Lateralis (%),Rectus Femoris (%),Vastus Lateralis (%),Vastus Medialis (%),Semitendinosus (%),Bicep Femoris (%)
-0.9983253661651752,1.0899220655131956,1.231806261503923,1.1110055642685384,0.7053349675714558,0.7366151107778308,0.20025570119012553,-0.05925300501286322
-0.8793459540686897,1.105710864904094,1.2488679443402502,1.1649721592540174,0.7485086901164687,0.7689766942246417,0.22325985525963066,-0.008089032396642007
-0.7606111961928185,1.1215087098441492,1.265992291928359,1.2190499402041468,0.7916688332399227,0.8013787936486988,0.24625989796678563,0.042849429741617366
-0.6421646107416993,1.1373125592814524,1.2831760120412414,1.273221279602523,0.8348067974518404,0.8338151907659489,0.2692471147404217,0.09354351616686896
-0.5240494386345158,1.1531193712760452,1.3004157845909345,1.3274685663431267,0.877913983471905,0.8662796470475291,0.2922128037399499,0.14397458616797046
-0.4063086045153811,1.16892610453438,1.3177082631332078,1.381774223464927,0.9209817961233636,0.898765906433644,0.31514828402278466,0.19412424106761203
-0.2889846783395373,1.1847297199441198,1.3350500763937807,1.4361207257500486,0.9640016482227324,0.9312676980583989,0.33804490368068424,0.24397434139463728
-0.17211983761051303,1.2005271821072143,1.3524378298145423,1.490490617138911,1.006964964461236,0.9637787389829442,0.3608940479290689,0.2935070236890966
-0.05575583033756663,1.2163154608692301,1.369868107118314,1.5448665279199119,1.0498631852740514,0.996292736934377,0.3836871471341834,0.3427047169115668
0.06006606122272126,1.2320915328430107,1.3873374718907774,1.5992311916562623,1.0926877706935545,1.028803393047968,0.40641568476371237,0.3915501584289674
0.1753050559819824,1.2478523829247856,1.404842469178233,1.6535674618178442,1.135430204182917,1.0613044046103965,0.4290712052470714,0.4400264095494965
0.28992090853850755,1.2635950058009195,1.4223796270998652,1.7078583280903954,1.1780819964465454,1.093789467801804,0.4516453217321601,0.4881168705797312
0.40387394274805455,1.2793164074435113,1.439945458473168,1.7620869323372363,1.2206346892140651,1.1262522804345714,0.4741297237259724,0.5358052953777896
0.5171250842994292,1.2950136065930875,1.457536462451204,1.816236584190287,1.2630798589947547,1.1586865446868044,0.49651618460715724,0.5830758053779891
0.6296358922502003,1.3106836362266556,1.4751491261703829,1.870290776247811,1.3054091207995135,1.1910859698285878,0.518796568999294,0.6299129030644802
0.7413685894817418,1.3263235450093935,1.4927799264074924,1.9242331988567385,1.3476141318275783,1.2234442749391425,0.5409628399941937,0.6763014848733752
0.8522860920378766,1.3419303987282787,1.5104253312447702,1.978047754457776,1.3896865951153001,1.2557551916131156,0.5630070662149437,0.7222268535044578
0.9623520373173199,1.3575012817059804,1.5280818017418192,2.0317185714720023,1.431618263144419,1.2880124666542843,0.5849214287087436,0.7676747296248279
1.0715308110961423,1.3730332981933384,1.545745793613183,2.085230017708451,1.4734009414073967,1.3202098647550204,0.6066982276598063,0.8126312629482407
1.1797875733622498,1.388523573738773,1.5634137589103803,2.138566713273527,1.5150264919275156,1.3523411711598696,0.6283298889127111,0.8570830426758753
